episode_id,symbol,cik,name,sector,included_in_quality_universe,first_observed_month,last_observed_month,episode_start,episode_end,months_observed,legacy,legacy_class,current_symbols_for_cik,current_ciks_for_symbol,yahoo_symbol,download_error,raw_history_available,first_price_date,last_price_date,warmup_sessions,indicator_warmup_ready,expected_sessions,observed_sessions,session_coverage,terminal_price_present,short_episode_probe,passes
MHFI|0000064040|0|2015-10|1,MHFI,0000064040,McGraw Hill Financial,Financials,False,2015-10,2016-04,2015-10-31,2016-04-30,7,True,TICKER_OR_SHARE_CLASS_CHANGED,['SPGI'],[],MHFI,EMPTY_DOWNLOAD,False,,,0,False,124,0,0.0,False,False,False
MHK|0000851968|1|2015-10|1,MHK,0000851968,Mohawk Industries,Consumer Discretionary,True,2015-10,2025-11,2015-10-31,2025-11-30,122,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MHK,,True,2014-09-26,2026-01-09,277,True,2534,2534,1.0,True,False,True
MJN|0001452575|1|2015-10|1,MJN,0001452575,Mead Johnson,Consumer Staples,True,2015-10,2017-05,2015-10-31,2017-05-31,20,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MJN,EMPTY_DOWNLOAD,False,,,0,False,397,0,0.0,False,False,False
MKTX|0001278021|0|2019-07|1,MKTX,0001278021,MarketAxess,Financials,False,2019-07,2025-08,2019-07-31,2025-08-31,74,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MKTX,,True,2018-06-26,2025-10-10,275,True,1530,1530,1.0,True,False,True
MMC|0000062709|0|2015-10|1,MMC,0000062709,Marsh McLennan,Financials,False,2015-10,2025-12,2015-10-31,2025-12-31,123,True,TICKER_OR_SHARE_CLASS_CHANGED,['MRSH'],[],MMC,EMPTY_DOWNLOAD,False,,,0,False,2556,0,0.0,False,False,False
MNK|0001567892|1|2015-10|1,MNK,0001567892,Mallinckrodt Plc,Health Care,True,2015-10,2017-06,2015-10-31,2017-06-30,21,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MNK,EMPTY_DOWNLOAD,False,,,0,False,419,0,0.0,False,False,False
MOH|0001179929|1|2022-03|1,MOH,0001179929,Molina Healthcare,Health Care,True,2022-03,2026-02,2022-03-31,2026-02-28,48,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MOH,,True,2021-02-24,2026-04-09,278,True,981,981,1.0,True,False,True
MON|0001110783|1|2015-10|1,MON,0001110783,Monsanto Co.,Materials,True,2015-10,2018-05,2015-10-31,2018-05-31,32,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MON,EMPTY_DOWNLOAD,False,,,0,False,649,0,0.0,False,False,False
MRO|0000101778|1|2015-10|1,MRO,0000101778,Marathon Oil,Energy,True,2015-10,2024-10,2015-10-31,2024-10-31,109,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MRO,EMPTY_DOWNLOAD,False,,,0,False,2265,0,0.0,False,False,False
MTCH|0000891103|1|2021-09|1,MTCH,0000891103,Match Group,Communication Services,True,2021-09,2026-02,2021-09-30,2026-02-28,54,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MTCH,,True,2020-08-26,2026-04-09,276,True,1107,1107,1.0,True,False,True
MUR|0000717423|1|2015-10|1,MUR,0000717423,Murphy Oil,Energy,True,2015-10,2017-06,2015-10-31,2017-06-30,21,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MUR,,True,2014-09-26,2017-08-09,277,True,419,419,1.0,True,False,True
MXIM|0000743316|1|2018-12|1,MXIM,0000743316,Maxim Integrated,Information Technology,True,2018-12,2021-07,2018-12-31,2021-07-31,32,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MXIM,EMPTY_DOWNLOAD,False,,,0,False,651,0,0.0,False,False,False
MYL|0000069499|1|2015-10|1,MYL,0000069499,Mylan N.V.,Health Care,True,2015-10,2019-04,2015-10-31,2019-04-30,43,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MYL,EMPTY_DOWNLOAD,False,,,0,False,878,0,0.0,False,False,False
MYL|0001623613|1|2019-05|1,MYL,0001623613,Mylan N.V.,Health Care,True,2019-05,2020-10,2019-05-31,2020-10-31,18,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],MYL,EMPTY_DOWNLOAD,False,,,0,False,360,0,0.0,False,False,False
NAVI|0001593538|0|2015-10|1,NAVI,0001593538,Navient,Financials,False,2015-10,2018-05,2015-10-31,2018-05-31,32,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],NAVI,,True,2014-09-26,2018-07-10,277,True,649,649,1.0,True,False,True
NBL|0000072207|1|2015-10|1,NBL,0000072207,Noble Energy,Energy,True,2015-10,2020-09,2015-10-31,2020-09-30,60,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],NBL,EMPTY_DOWNLOAD,False,,,0,False,1237,0,0.0,False,False,False
NFX|0000912750|1|2015-10|1,NFX,0000912750,Newfield Exploration Co,Energy,True,2015-10,2019-01,2015-10-31,2019-01-31,40,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],NFX,EMPTY_DOWNLOAD,False,,,0,False,817,0,0.0,False,False,False
NKTR|0000906709|1|2018-03|1,NKTR,0000906709,Nektar Therapeutics,Health Care,True,2018-03,2019-09,2018-03-31,2019-09-30,19,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],NKTR,,True,2017-02-24,2019-11-08,276,True,378,378,1.0,True,False,True
NLOK|0000849399|1|2019-11|1,NLOK,0000849399,NortonLifeLock,Information Technology,True,2019-11,2022-10,2019-11-30,2022-10-31,36,True,TICKER_OR_SHARE_CLASS_CHANGED,['GEN'],[],NLOK,EMPTY_DOWNLOAD,False,,,0,False,735,0,0.0,False,False,False
NLSN|0001492633|1|2015-10|1,NLSN,0001492633,Nielsen Holdings,Industrials,True,2015-10,2022-09,2015-10-31,2022-09-30,84,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],NLSN,EMPTY_DOWNLOAD,False,,,0,False,1741,0,0.0,False,False,False
NOV|0001021860|1|2015-10|1,NOV,0001021860,Nov,Energy,True,2015-10,2021-08,2015-10-31,2021-08-31,71,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],NOV,,True,2014-09-26,2021-10-08,277,True,1468,1468,1.0,True,False,True
NWL|0000814453|1|2015-10|1,NWL,0000814453,Newell Brands,Consumer Discretionary,True,2015-10,2023-08,2015-10-31,2023-08-31,95,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],NWL,,True,2014-09-26,2023-10-10,277,True,1971,1971,1.0,True,False,True
OGN|0001821825|1|2021-06|1,OGN,0001821825,Organon & Co.,Health Care,True,2021-06,2023-09,2021-06-30,2023-09-30,28,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],OGN,,True,2021-05-14,2023-11-09,32,False,567,567,1.0,True,False,True
OI|0000812074|1|2015-10|1,OI,0000812074,Owens-Illinois Inc,Materials,True,2015-10,2016-11,2015-10-31,2016-11-30,14,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],OI,,True,2014-09-26,2017-01-09,277,True,273,273,1.0,True,False,True
PARA|0000813828|1|2022-02|1,PARA,0000813828,Paramount Global,Communication Services,True,2022-02,2025-07,2022-02-28,2025-07-31,42,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PARA,EMPTY_DOWNLOAD,False,,,0,False,859,0,0.0,False,False,False
PAYC|0001590955|1|2020-01|1,PAYC,0001590955,Paycom,Industrials,True,2020-01,2026-02,2020-01-31,2026-02-28,74,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PAYC,,True,2018-12-27,2026-04-09,275,True,1527,1527,1.0,True,False,True
PBCT|0001378946|0|2015-10|1,PBCT,0001378946,People's United Financial,Financials,False,2015-10,2022-03,2015-10-31,2022-03-31,78,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PBCT,EMPTY_DOWNLOAD,False,,,0,False,1615,0,0.0,False,False,False
PBI|0000078814|1|2015-10|1,PBI,0000078814,Pitney-Bowes,Industrials,True,2015-10,2017-01,2015-10-31,2017-01-31,16,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PBI,,True,2014-09-26,2017-03-10,277,True,314,314,1.0,True,False,True
PCL|0000849213|0|2015-10|1,PCL,0000849213,Plum Creek Timber Co.,Financials,False,2015-10,2016-01,2015-10-31,2016-01-31,4,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PCL,EMPTY_DOWNLOAD,False,,,0,False,61,0,0.0,False,False,False
PCLN|0001075531|1|2015-10|1,PCLN,0001075531,Priceline.com Inc,Consumer Discretionary,True,2015-10,2018-01,2015-10-31,2018-01-31,28,True,TICKER_OR_SHARE_CLASS_CHANGED,['BKNG'],[],PCLN,EMPTY_DOWNLOAD,False,,,0,False,566,0,0.0,False,False,False
PCP|0000079958|1|2015-10|1,PCP,0000079958,Precision Castparts,Industrials,True,2015-10,2015-12,2015-10-31,2015-12-31,3,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PCP,EMPTY_DOWNLOAD,False,,,0,False,42,0,0.0,False,False,False
PDCO|0000891024|1|2015-10|1,PDCO,0000891024,Patterson Companies,Health Care,True,2015-10,2018-02,2015-10-31,2018-02-28,29,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PDCO,EMPTY_DOWNLOAD,False,,,0,False,585,0,0.0,False,False,False
PEAK|0000765880|0|2019-11|1,PEAK,0000765880,Healthpeak,Real Estate,False,2019-11,2024-02,2019-11-30,2024-02-29,52,True,TICKER_OR_SHARE_CLASS_CHANGED,['DOC'],[],PEAK,EMPTY_DOWNLOAD,False,,,0,False,1068,0,0.0,False,False,False
PENN|0000921738|1|2021-03|1,PENN,0000921738,Penn Entertainment,Consumer Discretionary,True,2021-03,2022-08,2021-03-31,2022-08-31,18,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PENN,,True,2020-02-25,2022-10-10,277,True,359,359,1.0,True,False,True
PKI|0000031791|1|2015-10|1,PKI,0000031791,PerkinElmer,Health Care,True,2015-10,2023-04,2015-10-31,2023-04-30,91,True,TICKER_OR_SHARE_CLASS_CHANGED,['RVTY'],[],PKI,EMPTY_DOWNLOAD,False,,,0,False,1885,0,0.0,False,False,False
POM|0001135971|0|2015-10|1,POM,0001135971,Pepco Holdings Inc.,Utilities,False,2015-10,2016-02,2015-10-31,2016-02-29,5,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],POM,EMPTY_DOWNLOAD,False,,,0,False,81,0,0.0,False,False,False
POOL|0000945841|1|2020-10|1,POOL,0000945841,Pool Corporation,Consumer Discretionary,True,2020-10,2026-05,2020-10-31,2026-05-31,68,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],POOL,,True,2019-09-27,2026-07-10,277,True,1399,1399,1.0,True,False,True
PRGO|0001585364|1|2015-10|1,PRGO,0001585364,Perrigo,Health Care,True,2015-10,2021-08,2015-10-31,2021-08-31,71,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PRGO,,True,2014-09-26,2021-10-08,277,True,1468,1468,1.0,True,False,True
PVH|0000078239|1|2015-10|1,PVH,0000078239,PVH,Consumer Discretionary,True,2015-10,2022-08,2015-10-31,2022-08-31,83,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PVH,,True,2014-09-26,2022-10-10,277,True,1720,1720,1.0,True,False,True
PX|0000884905|1|2015-10|1,PX,0000884905,Praxair Inc.,Materials,True,2015-10,2018-10,2015-10-31,2018-10-31,37,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PX,EMPTY_DOWNLOAD,False,,,0,False,756,0,0.0,False,False,False
PXD|0001038357|1|2015-10|1,PXD,0001038357,Pioneer Natural Resources,Energy,True,2015-10,2024-04,2015-10-31,2024-04-30,103,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],PXD,EMPTY_DOWNLOAD,False,,,0,False,2137,0,0.0,False,False,False
Q|0001478242|1|2017-08|1,Q,0001478242,"Quintiles IMS Holdings, Inc",Health Care,True,2017-08,2017-10,2017-08-31,2017-10-31,3,True,TICKER_OR_SHARE_CLASS_CHANGED,['IQV'],['0002058873'],Q,EMPTY_DOWNLOAD,False,,,0,False,43,0,0.0,False,False,False
QRVO|0001604778|1|2015-10|1,QRVO,0001604778,Qorvo,Information Technology,True,2015-10,2024-11,2015-10-31,2024-11-30,110,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],QRVO,,True,2015-01-02,2025-01-08,210,False,2285,2285,1.0,True,False,True
R|0000085961|1|2015-10|1,R,0000085961,Ryder System,Industrials,True,2015-10,2017-05,2015-10-31,2017-05-31,20,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],R,,True,2014-09-26,2017-07-10,277,True,397,397,1.0,True,False,True
RAI|0001275283|1|2015-10|1,RAI,0001275283,Reynolds American Inc.,Consumer Staples,True,2015-10,2017-06,2015-10-31,2017-06-30,21,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],RAI,EMPTY_DOWNLOAD,False,,,0,False,419,0,0.0,False,False,False
RE|0001095073|0|2017-06|1,RE,0001095073,Everest Re,Financials,False,2017-06,2023-06,2017-06-30,2023-06-30,73,True,TICKER_OR_SHARE_CLASS_CHANGED,['EG'],[],RE,EMPTY_DOWNLOAD,False,,,0,False,1510,0,0.0,False,False,False
RHI|0000315213|1|2015-10|1,RHI,0000315213,Robert Half,Industrials,True,2015-10,2024-05,2015-10-31,2024-05-31,104,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],RHI,,True,2014-09-26,2024-07-10,277,True,2159,2159,1.0,True,False,True
RHT|0001087423|1|2015-10|1,RHT,0001087423,Red Hat Inc.,Information Technology,True,2015-10,2019-06,2015-10-31,2019-06-30,45,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],RHT,EMPTY_DOWNLOAD,False,,,0,False,920,0,0.0,False,False,False
RIG|0001451505|1|2015-10|1,RIG,0001451505,Transocean,Energy,True,2015-10,2017-06,2015-10-31,2017-06-30,21,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],RIG,,True,2014-09-26,2017-08-09,277,True,419,419,1.0,True,False,True
RRC|0000315852|1|2015-10|1,RRC,0000315852,Range Resources Corp.,Energy,True,2015-10,2018-05,2015-10-31,2018-05-31,32,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],RRC,,True,2014-09-26,2018-07-10,277,True,649,649,1.0,True,False,True
RTN|0001047122|1|2015-10|1,RTN,0001047122,Raytheon Co.,Industrials,True,2015-10,2020-03,2015-10-31,2020-03-31,54,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],RTN,EMPTY_DOWNLOAD,False,,,0,False,1110,0,0.0,False,False,False
SATS|0001415404|1|2026-03|1,SATS,0001415404,EchoStar,Communication Services,True,2026-03,2026-05,2026-03-31,2026-05-31,3,True,TICKER_OR_SHARE_CLASS_CHANGED,['ECHO'],[],SATS,EMPTY_DOWNLOAD,False,,,0,False,42,0,0.0,False,False,False
SBNY|0001288784|0|2021-12|1,SBNY,0001288784,Signature Bank,Financials,False,2021-12,2023-02,2021-12-31,2023-02-28,15,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SBNY,EMPTY_DOWNLOAD,False,,,0,False,291,0,0.0,False,False,False
SCG|0000754737|0|2015-10|1,SCG,0000754737,SCANA Corp,Utilities,False,2015-10,2018-12,2015-10-31,2018-12-31,39,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SCG,,True,2015-07-16,2018-12-31,76,False,796,796,1.0,True,False,True
SE|0001373835|1|2015-10|1,SE,0001373835,Spectra Energy Corp.,Energy,True,2015-10,2017-01,2015-10-31,2017-01-31,16,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SE,EMPTY_DOWNLOAD,False,,,0,False,314,0,0.0,False,False,False
SEDG|0001419612|1|2021-12|1,SEDG,0001419612,SolarEdge,Information Technology,True,2021-12,2023-11,2021-12-31,2023-11-30,24,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SEDG,,True,2020-11-27,2024-01-09,275,True,482,482,1.0,True,False,True
SEE|0001012100|1|2015-10|1,SEE,0001012100,Sealed Air,Materials,True,2015-10,2023-11,2015-10-31,2023-11-30,98,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SEE,EMPTY_DOWNLOAD,False,,,0,False,2034,0,0.0,False,False,False
SIAL|0000090185|1|2015-10|1,SIAL,0000090185,Sigma-Aldrich,Materials,True,2015-10,2015-10,2015-10-31,2015-10-31,1,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SIAL,EMPTY_DOWNLOAD,False,,,0,False,0,0,0.0,False,True,False
SIG|0000832988|1|2015-10|1,SIG,0000832988,Signet Jewelers,Consumer Discretionary,True,2015-10,2018-02,2015-10-31,2018-02-28,29,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SIG,,True,2014-09-26,2018-04-09,277,True,585,585,1.0,True,False,True
SIVB|0000719739|0|2018-03|1,SIVB,0000719739,SVB Financial,Financials,False,2018-03,2023-02,2018-03-31,2023-02-28,60,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SIVB,EMPTY_DOWNLOAD,False,,,0,False,1237,0,0.0,False,False,False
SLG|0001040971|0|2015-10|1,SLG,0001040971,SL Green Realty,Real Estate,False,2015-10,2021-02,2015-10-31,2021-02-28,65,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SLG,,True,2014-09-26,2021-04-09,277,True,1339,1339,1.0,True,False,True
SNDK|0001000180|1|2015-10|1,SNDK,0001000180,SanDisk Corporation,Information Technology,True,2015-10,2016-04,2015-10-31,2016-04-30,7,True,ENTITY_CHANGED_OR_SYMBOL_REUSED,[],['0002023554'],SNDK,EMPTY_DOWNLOAD,False,,,0,False,124,0,0.0,False,False,False
SNI|0001430602|1|2015-10|1,SNI,0001430602,Scripps Networks Interactive Inc.,Consumer Discretionary,True,2015-10,2018-02,2015-10-31,2018-02-28,29,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SNI,EMPTY_DOWNLOAD,False,,,0,False,585,0,0.0,False,False,False
SOLS|0002064953|1|2025-11|1,SOLS,0002064953,Solstice Advanced Materials,Materials,True,2025-11,2025-12,2025-11-30,2025-12-31,2,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SOLS,,True,2025-10-20,2026-02-09,29,False,22,22,1.0,True,False,True
SPLS|0000791519|1|2015-10|1,SPLS,0000791519,Staples Inc.,Consumer Discretionary,True,2015-10,2017-08,2015-10-31,2017-08-31,23,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SPLS,EMPTY_DOWNLOAD,False,,,0,False,462,0,0.0,False,False,False
SRCL|0000861878|1|2015-10|1,SRCL,0000861878,Stericycle Inc,Industrials,True,2015-10,2018-11,2015-10-31,2018-11-30,38,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SRCL,EMPTY_DOWNLOAD,False,,,0,False,777,0,0.0,False,False,False
STI|0000750556|0|2015-10|1,STI,0000750556,SunTrust Banks,Financials,False,2015-10,2019-11,2015-10-31,2019-11-30,50,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],STI,EMPTY_DOWNLOAD,False,,,0,False,1027,0,0.0,False,False,False
STJ|0000203077|1|2015-10|1,STJ,0000203077,St Jude Medical,Health Care,True,2015-10,2016-12,2015-10-31,2016-12-31,15,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],STJ,EMPTY_DOWNLOAD,False,,,0,False,294,0,0.0,False,False,False
SWN|0000007332|1|2015-10|1,SWN,0000007332,Southwestern Energy,Energy,True,2015-10,2017-03,2015-10-31,2017-03-31,18,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],SWN,EMPTY_DOWNLOAD,False,,,0,False,356,0,0.0,False,False,False
SYMC|0000849399|1|2015-10|1,SYMC,0000849399,Symantec Corp.,Information Technology,True,2015-10,2019-10,2015-10-31,2019-10-31,49,True,TICKER_OR_SHARE_CLASS_CHANGED,['GEN'],[],SYMC,EMPTY_DOWNLOAD,False,,,0,False,1007,0,0.0,False,False,False
TDC|0000816761|1|2015-10|1,TDC,0000816761,Teradata Corp.,Information Technology,True,2015-10,2017-05,2015-10-31,2017-05-31,20,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],TDC,,True,2014-09-26,2017-07-10,277,True,397,397,1.0,True,False,True
TE|0000350563|0|2015-10|1,TE,0000350563,TECO Energy,Utilities,False,2015-10,2016-06,2015-10-31,2016-06-30,9,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],TE,EMPTY_DOWNLOAD,False,,,0,False,167,0,0.0,False,False,False
TFX|0000096943|1|2019-01|1,TFX,0000096943,Teleflex,Health Care,True,2019-01,2025-02,2019-01-31,2025-02-28,74,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],TFX,,True,2017-12-27,2025-04-09,274,True,1529,1529,1.0,True,False,True
TGNA|0000039899|1|2015-10|1,TGNA,0000039899,"Tegna, Inc.",Consumer Discretionary,True,2015-10,2017-05,2015-10-31,2017-05-31,20,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],TGNA,EMPTY_DOWNLOAD,False,,,0,False,397,0,0.0,False,False,False
THC|0000070318|1|2015-10|1,THC,0000070318,Tenet Healthcare Corp.,Health Care,True,2015-10,2016-03,2015-10-31,2016-03-31,6,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],THC,,True,2014-09-26,2016-05-10,277,True,103,103,1.0,True,False,True
TIF|0000098246|1|2015-10|1,TIF,0000098246,Tiffany & Co.,Consumer Discretionary,True,2015-10,2020-12,2015-10-31,2020-12-31,63,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],TIF,EMPTY_DOWNLOAD,False,,,0,False,1301,0,0.0,False,False,False
TMK|0000320335|0|2015-10|1,TMK,0000320335,Torchmark Corp.,Financials,False,2015-10,2019-07,2015-10-31,2019-07-31,46,True,TICKER_OR_SHARE_CLASS_CHANGED,['GL'],[],TMK,EMPTY_DOWNLOAD,False,,,0,False,942,0,0.0,False,False,False
TRIP|0001526520|1|2015-10|1,TRIP,0001526520,TripAdvisor,Communication Services,True,2015-10,2019-11,2015-10-31,2019-11-30,50,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],TRIP,,True,2014-09-26,2020-01-09,277,True,1027,1027,1.0,True,False,True
TSO|0000050104|1|2015-10|1,TSO,0000050104,Tesoro Petroleum Co.,Energy,True,2015-10,2017-07,2015-10-31,2017-07-31,22,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],TSO,EMPTY_DOWNLOAD,False,,,0,False,439,0,0.0,False,False,False
TSS|0000721683|1|2015-10|1,TSS,0000721683,Total System Services,Information Technology,True,2015-10,2019-08,2015-10-31,2019-08-31,47,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],TSS,EMPTY_DOWNLOAD,False,,,0,False,964,0,0.0,False,False,False
TWC|0001377013|1|2015-10|1,TWC,0001377013,Time Warner Cable Inc.,Consumer Discretionary,True,2015-10,2016-04,2015-10-31,2016-04-30,7,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],TWC,EMPTY_DOWNLOAD,False,,,0,False,124,0,0.0,False,False,False
TWTR|0001418091|1|2018-06|1,TWTR,0001418091,Twitter Inc.,Communication Services,True,2018-06,2022-09,2018-06-30,2022-09-30,52,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],TWTR,EMPTY_DOWNLOAD,False,,,0,False,1071,0,0.0,False,False,False
TWX|0001105705|1|2015-10|1,TWX,0001105705,Time Warner Inc.,Consumer Discretionary,True,2015-10,2018-05,2015-10-31,2018-05-31,32,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],TWX,,True,2014-09-26,2018-06-15,277,True,649,648,0.9984591679506933,True,False,True
TYC|0000833444|1|2015-10|1,TYC,0000833444,Tyco International,Industrials,True,2015-10,2016-08,2015-10-31,2016-08-31,11,True,TICKER_OR_SHARE_CLASS_CHANGED,['JCI'],[],TYC,EMPTY_DOWNLOAD,False,,,0,False,210,0,0.0,False,False,False
UA|0001336917|1|2015-10|1,UA,0001336917,Under Armour (Class C),Consumer Discretionary,True,2015-10,2022-05,2015-10-31,2022-05-31,80,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],UA,,True,2016-03-23,2022-07-08,0,False,1656,1559,0.9414251207729468,True,False,False
UA-C|0001336917|1|2016-08|1,UA-C,0001336917,Under Armour,Consumer Discretionary,True,2016-08,2016-08,2016-08-31,2016-08-31,1,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],UA-C,EMPTY_DOWNLOAD,False,,,0,False,1,0,0.0,False,True,False
UA.C|0001336917|1|2016-09|1,UA.C,0001336917,Under Armour,Consumer Discretionary,True,2016-09,2016-11,2016-09-30,2016-11-30,3,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],UA-C,EMPTY_DOWNLOAD,False,,,0,False,43,0,0.0,False,False,False
UAA|0001336917|1|2016-12|1,UAA,0001336917,Under Armour (Class A),Consumer Discretionary,True,2016-12,2022-05,2016-12-31,2022-05-31,66,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],UAA,,True,2015-11-27,2022-07-08,276,True,1362,1362,1.0,True,False,True
UNM|0000005513|0|2015-10|1,UNM,0000005513,Unum Group,Financials,False,2015-10,2021-08,2015-10-31,2021-08-31,71,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],UNM,,True,2014-09-26,2021-10-08,277,True,1468,1468,1.0,True,False,True
URBN|0000912615|1|2015-10|1,URBN,0000912615,Urban Outfitters,Consumer Discretionary,True,2015-10,2017-02,2015-10-31,2017-02-28,17,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],URBN,,True,2014-09-26,2017-04-07,277,True,333,333,1.0,True,False,True
UTX|0000101829|1|2015-10|1,UTX,0000101829,United Technologies,Industrials,True,2015-10,2020-03,2015-10-31,2020-03-31,54,True,TICKER_OR_SHARE_CLASS_CHANGED,['RTX'],[],UTX,EMPTY_DOWNLOAD,False,,,0,False,1110,0,0.0,False,False,False
VAR|0000203527|1|2015-10|1,VAR,0000203527,Varian Medical Systems,Health Care,True,2015-10,2021-03,2015-10-31,2021-03-31,66,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],VAR,EMPTY_DOWNLOAD,False,,,0,False,1362,0,0.0,False,False,False
VFC|0000103379|1|2015-10|1,VFC,0000103379,VF Corporation,Consumer Discretionary,True,2015-10,2024-03,2015-10-31,2024-03-31,102,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],VFC,,True,2014-09-26,2024-05-10,277,True,2115,2115,1.0,True,False,True
VIAB|0001339947|1|2015-10|1,VIAB,0001339947,Viacom Inc.,Communication Services,True,2015-10,2019-11,2015-10-31,2019-11-30,50,True,NO_LONGER_CURRENT_CONSTITUENT_SECURITY,[],[],VIAB,EMPTY_DOWNLOAD,False,,,0,False,1027,0,0.0,False,False,False
